Customer_ID,Account_Balance,Transaction_Amount,Reported_Amount,Currency,Country,Transaction_Date,Risk_Score
7193,-10000,1000,1000,JPY,DE,13-03-2025,4
7194,-10000,1000,1000,GBP,UK,05-03-2025,4
7195,11763,41468,41468,GBP,CA,15-03-2025,1
7196,-10000,1000,1000,INR,DE,12-03-2025,4
7197,26856,31491,31491,GBP,CA,17-03-2025,1
7198,41913,43138,43138,GBP,IN,19-03-2025,1
7199,30196,38457,38457,JPY,US,10-03-2025,1
7200,8718,23907,23907,GBP,US,20-02-2025,1
7201,-3105,310,310,GBP,CA,19-03-2025,4
7202,52499,12334,12334,AUD,JP,21-03-2025,1
7203,65831,32244,32244,EUR,CA,16-03-2025,1
7204,27525,37099,37099,INR,DE,01-03-2025,1
7205,-262,26,24,GBP,AU,12-03-2025,6
7206,53956,6524,6524,USD,AU,05-03-2025,1
7207,-10000,1000,1000,INR,JP,26-02-2025,4
7208,-10000,1000,1000,JPY,IN,10-03-2025,4
7209,50163,32317,32317,GBP,CA,16-03-2025,1
7210,-10000,1000,1000,AUD,JP,26-02-2025,4
7211,-10000,1000,1000,EUR,CA,05-03-2025,4
7212,70267,9954,9954,EUR,JP,18-03-2025,1
7213,-10000,1000,1000,JPY,DE,13-03-2025,4
7214,15574,22716,22716,CAD,DE,14-03-2025,1
7215,89792,45705,41829,JPY,DE,16-03-2025,3
7216,48436,39380,39380,USD,JP,17-03-2025,1
7217,-9633,963,963,AUD,JP,23-02-2025,4
7218,39772,10253,10253,JPY,UK,20-03-2025,1
7219,42280,7029,7029,JPY,JP,05-03-2025,1
7220,-10000,1000,1000,INR,AU,24-02-2025,4
7221,45939,6115,6115,GBP,JP,07-03-2025,1
7222,74443,36656,36656,AUD,JP,14-03-2025,1
7223,83366,10,10,USD,CA,19-03-2025,1
7224,43254,39150,35543,CAD,AU,02-03-2025,3
7225,56272,6202,5588,USD,AU,14-03-2025,3
7226,-5024,502,502,CAD,DE,19-03-2025,4
7227,88827,44736,44736,AUD,AU,03-03-2025,1
7228,27527,32884,32884,CAD,JP,27-02-2025,3
7229,3056,20685,19421,USD,DE,17-03-2025,3
7230,12188,27963,27963,GBP,DE,11-03-2025,1
7231,8435,19360,19360,JPY,IN,16-03-2025,1
7232,-10000,1000,1000,JPY,JP,26-02-2025,4
7233,17072,33137,33137,INR,DE,10-03-2025,1
7234,81715,24225,22261,CAD,DE,28-02-2025,3
7235,4685,42113,42113,INR,DE,11-03-2025,1
7236,6364,18843,18843,USD,JP,21-03-2025,1
7237,77515,48587,48587,AUD,UK,13-03-2025,1
7238,-10000,1000,1000,GBP,JP,26-02-2025,4
7239,56252,40500,40500,JPY,AU,26-02-2025,1
7240,19441,30536,30536,GBP,JP,26-02-2025,1
7241,44648,37414,37414,AUD,UK,24-02-2025,1
7242,38031,29366,27433,CAD,CA,21-02-2025,3
7243,76750,26394,26394,CAD,JP,27-02-2025,1
7244,-10000,1000,1000,JPY,IN,24-02-2025,4
7245,-10000,1000,1000,GBP,IN,21-03-2025,4
7246,40048,23443,23443,GBP,AU,15-03-2025,1
7247,-10000,1000,1000,USD,DE,19-03-2025,4
7248,56188,11092,11092,INR,JP,10-03-2025,1
7249,42789,21917,21917,EUR,IN,02-03-2025,1
7250,39291,2359,2359,GBP,DE,16-03-2025,1
7251,3163,21070,21070,AUD,DE,01-03-2025,1
7252,26015,26281,24096,EUR,US,19-03-2025,3
7253,18799,43086,43086,USD,AU,16-03-2025,1
7254,87836,37599,37599,GBP,JP,28-02-2025,1
7255,17297,10698,10137,USD,CA,12-03-2025,3
7256,3453,19335,19335,EUR,AU,12-03-2025,1
7257,63620,32157,32157,JPY,UK,19-03-2025,1
7258,-6528,652,652,GBP,DE,25-02-2025,4
7259,92303,27988,27988,USD,UK,20-03-2025,1
7260,-10000,1000,1000,AUD,UK,14-03-2025,4
7261,91106,10,10,EUR,US,07-03-2025,1
7262,27490,21221,21221,GBP,IN,19-03-2025,1
7263,12550,41114,41114,CAD,CA,06-03-2025,1
7264,89462,9899,9899,EUR,AU,02-03-2025,1
7265,17867,19397,19397,AUD,UK,17-03-2025,1
7266,-9707,970,970,CAD,AU,21-02-2025,4
7267,25010,35525,35525,JPY,JP,01-03-2025,1
7268,49699,10443,9911,GBP,AU,21-03-2025,3
7269,24411,24517,22528,USD,JP,09-03-2025,3
7270,16754,47204,47204,USD,DE,02-03-2025,1
7271,16034,15241,15241,CAD,AU,20-03-2025,1
7272,47947,4370,4370,CAD,DE,21-02-2025,1
7273,-10000,1000,912,CAD,UK,14-03-2025,6
7274,43215,39260,39260,USD,US,20-02-2025,1
7275,81619,34989,34989,USD,AU,16-03-2025,1
7276,77817,14720,14720,GBP,CA,26-02-2025,1
7277,79929,10726,10726,JPY,CA,03-03-2025,1
7278,-3756,375,375,JPY,IN,14-03-2025,4
7279,87001,33833,33833,USD,US,08-03-2025,1
7280,21928,29412,29412,CAD,US,14-03-2025,1
7281,41884,30397,30397,AUD,DE,20-02-2025,1
7282,27710,28464,28464,CAD,IN,25-02-2025,1
7283,4229,2916,2916,USD,UK,05-03-2025,1
7284,32825,41033,36984,USD,US,21-02-2025,3
7285,55410,32036,32036,USD,CA,18-03-2025,1
7286,47498,12209,12209,GBP,UK,13-03-2025,1
7287,41469,28021,28021,JPY,DE,21-03-2025,1
7288,-1929,192,192,INR,UK,08-03-2025,4
7289,21722,6074,5612,INR,CA,15-03-2025,3
7290,36416,13043,13043,JPY,CA,18-03-2025,1
7291,-10000,1000,1000,AUD,JP,25-02-2025,4
7292,48705,34180,34180,AUD,IN,22-02-2025,1
7293,42225,36996,34560,USD,US,05-03-2025,3
7294,78370,30711,30711,INR,DE,14-03-2025,1
7295,11682,40300,40300,GBP,UK,05-03-2025,1
7296,24811,8063,8063,USD,DE,16-03-2025,1
7297,27053,11978,11978,JPY,JP,04-03-2025,1
7298,51595,39038,39038,JPY,DE,23-02-2025,1
7299,11356,5419,5419,EUR,IN,13-03-2025,1
7300,71684,37642,37642,GBP,AU,08-03-2025,1
7301,19183,33331,33331,GBP,CA,09-03-2025,1
7302,35386,10,9,EUR,IN,16-03-2025,6
7303,1678,4076,4076,AUD,CA,04-03-2025,1
7304,-10000,1000,1000,EUR,IN,13-03-2025,4
7305,23015,155,155,EUR,CA,16-03-2025,1
7306,-3314,331,331,AUD,JP,22-02-2025,4
7307,-9215,921,921,CAD,CA,14-03-2025,4
7308,25847,21680,21680,CAD,IN,17-03-2025,1
7309,-10000,1000,1000,AUD,JP,23-02-2025,4
7310,15673,23196,23196,AUD,US,14-03-2025,1
7311,28124,27311,27311,CAD,JP,13-03-2025,1
7312,65401,24972,24972,CAD,UK,21-03-2025,1
7313,22278,7038,7038,USD,CA,03-03-2025,1
7314,41141,34415,34415,EUR,IN,26-02-2025,1
7315,-10000,1000,1000,CAD,DE,06-03-2025,4
7316,-10000,1000,1000,GBP,JP,25-02-2025,4
7317,57988,30795,30795,AUD,US,18-03-2025,1
7318,2059,42832,42832,EUR,UK,02-03-2025,1
7319,-8046,804,804,INR,US,26-02-2025,4
7320,-8922,892,892,AUD,US,08-03-2025,4
7321,14937,18675,18675,JPY,UK,21-03-2025,1
7322,49965,62,62,GBP,IN,19-03-2025,1
7323,-10000,1000,1000,USD,DE,26-02-2025,4
7324,120997,22421,22421,USD,CA,25-02-2025,1
7325,29525,7758,7758,EUR,UK,15-03-2025,1
7326,-3854,385,385,CAD,IN,08-03-2025,4
7327,21267,7244,7244,CAD,CA,21-03-2025,1
7328,-7495,749,749,EUR,IN,26-02-2025,4
7329,33391,30605,30605,GBP,JP,24-02-2025,1
7330,-1628,162,162,INR,AU,11-03-2025,4
7331,32131,5148,5148,USD,IN,21-02-2025,1
7332,9783,21342,21342,CAD,UK,19-03-2025,1
7333,48167,12258,12258,GBP,AU,02-03-2025,1
7334,88557,33356,33356,AUD,IN,10-03-2025,1
7335,1772,19344,19344,USD,CA,13-03-2025,1
7336,25412,29842,29842,JPY,AU,26-02-2025,1
7337,50838,29453,29453,EUR,JP,08-03-2025,1
7338,70755,47296,47296,AUD,JP,13-03-2025,1
7339,40615,38148,35176,GBP,DE,02-03-2025,3
7340,386,14368,14368,EUR,AU,23-02-2025,1
7341,-10000,1000,1000,GBP,AU,14-03-2025,4
7342,36842,30226,27427,CAD,UK,22-02-2025,3
7343,51170,10291,10291,EUR,AU,02-03-2025,1
7344,45722,13219,13219,EUR,UK,05-03-2025,1
7345,50293,49151,49151,GBP,DE,18-03-2025,1
7346,-10000,1000,1000,JPY,UK,11-03-2025,4
7347,6804,31865,31865,USD,US,21-03-2025,1
7348,21554,9604,9604,GBP,JP,08-03-2025,1
7349,35947,40595,40595,AUD,AU,09-03-2025,1
7350,37057,34323,32406,JPY,AU,16-03-2025,3
7351,39324,31943,31943,INR,US,20-03-2025,1
7352,-10000,1000,1000,AUD,IN,13-03-2025,4
7353,-10000,1000,1000,EUR,DE,14-03-2025,4
7354,28987,38476,35105,EUR,CA,07-03-2025,3
7355,32629,11628,11628,USD,AU,28-02-2025,1
7356,21566,10,10,USD,US,08-03-2025,1
7357,41569,2972,2972,AUD,IN,25-02-2025,1
7358,50656,9171,9171,CAD,UK,18-03-2025,1
7359,-10000,1000,1000,EUR,UK,08-03-2025,4
7360,-10000,1000,1000,EUR,IN,20-02-2025,4
7361,13012,9105,9105,GBP,IN,26-02-2025,1
7362,50998,3773,3773,USD,IN,19-03-2025,1
7363,36291,29013,29013,GBP,IN,25-02-2025,1
7364,17066,46768,46768,GBP,IN,10-03-2025,1
7365,71107,25151,25151,CAD,CA,01-03-2025,1
7366,103090,28545,28545,EUR,AU,16-03-2025,1
7367,53149,34481,31503,USD,DE,20-02-2025,3
7368,83485,16104,16104,JPY,IN,28-02-2025,1
7369,-10000,1000,1000,CAD,UK,05-03-2025,4
7370,31683,38993,38993,USD,UK,01-03-2025,1
7371,8358,38168,38168,GBP,DE,11-03-2025,1
7372,52041,34851,34851,GBP,IN,07-03-2025,1
7373,-10000,1000,1000,EUR,JP,08-03-2025,4
7374,25862,37485,37485,INR,UK,25-02-2025,1
7375,4682,31821,28898,USD,CA,08-03-2025,3
7376,55967,39686,39686,CAD,IN,14-03-2025,1
7377,9339,2683,2683,JPY,JP,25-02-2025,1
7378,-10000,1000,1000,USD,JP,20-02-2025,4
7379,43841,14779,14779,USD,US,21-03-2025,1
7380,57904,212,212,GBP,CA,19-03-2025,1
7381,-4522,452,452,AUD,JP,06-03-2025,4
7382,51109,32830,32830,CAD,JP,04-03-2025,1
7383,30878,49910,49910,EUR,UK,27-02-2025,1
7384,30658,14179,14179,JPY,JP,28-02-2025,1
7385,-10000,1000,1000,JPY,JP,20-03-2025,4
7386,68197,25345,25345,USD,UK,02-03-2025,1
7387,27527,3562,3316,USD,US,26-02-2025,5
7388,37083,18856,18856,AUD,US,06-03-2025,1
7389,42093,43787,41077,CAD,AU,16-03-2025,3
7390,35911,14936,13965,AUD,IN,02-03-2025,3
7391,80237,43733,43733,CAD,IN,16-03-2025,1
7392,66561,27867,27867,JPY,JP,17-03-2025,1
7393,11071,28497,28497,JPY,JP,05-03-2025,1
7394,124954,972,913,CAD,IN,10-03-2025,3
7395,54676,23916,22172,INR,IN,21-02-2025,3
7396,96811,28960,28960,INR,JP,07-03-2025,1
7397,35197,16494,16494,JPY,CA,17-03-2025,1
7398,31448,6326,5696,EUR,AU,14-03-2025,3
7399,-10000,1000,1000,INR,AU,19-03-2025,4
7400,-10000,1000,1000,GBP,CA,07-03-2025,4
7401,27854,15729,15729,CAD,UK,21-02-2025,1
7402,15043,34174,34174,GBP,UK,08-03-2025,1
7403,41493,36554,36554,AUD,UK,27-02-2025,1
7404,2747,36748,36748,CAD,IN,06-03-2025,1
7405,52948,46099,46099,GBP,US,26-02-2025,1
7406,59525,47613,47613,USD,CA,10-03-2025,1
7407,89196,12519,12519,CAD,IN,16-03-2025,1
7408,111720,26243,26243,INR,UK,02-03-2025,1
7409,54089,14467,14467,AUD,DE,24-02-2025,1
7410,99280,43301,43301,AUD,AU,23-02-2025,1
7411,42875,7693,7693,USD,UK,24-02-2025,1
7412,37136,16510,16510,EUR,DE,21-03-2025,1
7413,-8014,801,801,JPY,CA,12-03-2025,4
7414,30440,38594,38594,JPY,UK,05-03-2025,1
7415,15791,11469,11469,EUR,UK,07-03-2025,1
7416,-6680,668,668,CAD,DE,20-02-2025,4
7417,-10000,1000,937,INR,UK,07-03-2025,6
7418,26433,19360,19360,AUD,DE,13-03-2025,1
7419,-10000,1000,1000,EUR,DE,15-03-2025,4
7420,22077,33368,33368,AUD,IN,22-02-2025,1
7421,55846,19210,19210,JPY,US,22-02-2025,1
7422,-4580,458,458,JPY,IN,21-03-2025,4
7423,-10000,1000,1000,AUD,US,26-02-2025,4
7424,-10000,1000,1000,EUR,US,21-02-2025,4
7425,3255,2422,2422,USD,AU,04-03-2025,1
7426,4813,3798,3798,AUD,UK,23-02-2025,1
7427,-10000,1000,1000,EUR,DE,01-03-2025,4
7428,60955,41903,41903,USD,US,28-02-2025,1
7429,27527,20673,20673,INR,AU,12-03-2025,3
7430,-10000,1000,1000,AUD,US,27-02-2025,4
7431,-10000,1000,912,JPY,US,20-02-2025,6
7432,57347,14195,12784,GBP,DE,27-02-2025,3
7433,-10000,1000,1000,GBP,JP,05-03-2025,4
7434,-6937,693,693,JPY,US,17-03-2025,4
7435,19686,5966,5966,EUR,DE,08-03-2025,1
7436,-42,4,4,CAD,DE,09-03-2025,4
7437,101877,29943,29943,AUD,AU,14-03-2025,1
7438,43338,22272,22272,AUD,JP,17-03-2025,1
7439,36928,28678,28678,AUD,CA,10-03-2025,1
7440,25498,29102,29102,JPY,AU,10-03-2025,1
7441,58058,35545,35545,CAD,IN,09-03-2025,1
7442,37229,27806,27806,CAD,US,20-02-2025,1
7443,9670,30955,28262,EUR,JP,02-03-2025,3
7444,-10000,1000,1000,EUR,JP,22-02-2025,6
7445,4537,25423,25423,JPY,IN,06-03-2025,1
7446,15145,35976,34010,CAD,US,23-02-2025,3
7447,44195,34771,34771,GBP,AU,02-03-2025,1
7448,60397,10,10,JPY,JP,18-03-2025,1
7449,27168,19087,19087,AUD,JP,25-02-2025,1
7450,27527,47948,47948,CAD,IN,19-03-2025,3
7451,-10000,1000,918,EUR,JP,25-02-2025,6
7452,-3462,346,346,INR,UK,04-03-2025,6
7453,-10000,1000,1000,AUD,US,27-02-2025,4
7454,5228,4844,4844,GBP,US,20-02-2025,1
7455,38813,45514,45514,CAD,IN,24-02-2025,1
7456,50671,14269,14269,CAD,CA,01-03-2025,1
7457,3120,26024,26024,CAD,JP,21-03-2025,1
7458,65230,35078,35078,CAD,UK,21-02-2025,1
7459,79642,17367,17367,EUR,AU,23-02-2025,1
7460,58143,11013,11013,GBP,UK,02-03-2025,1
7461,69684,36185,36185,USD,UK,10-03-2025,1
7462,-5684,568,568,JPY,AU,22-02-2025,4
7463,-10000,1000,1000,JPY,JP,28-02-2025,4
7464,59872,13967,13967,GBP,DE,11-03-2025,1
7465,76439,15890,15890,USD,IN,21-03-2025,1
7466,86639,48874,48874,AUD,DE,17-03-2025,1
7467,-10000,1000,1000,INR,CA,07-03-2025,4
7468,29013,21269,21269,INR,IN,13-03-2025,1
7469,-10000,1000,1000,INR,US,09-03-2025,4
7470,20884,21321,21321,GBP,US,28-02-2025,1
7471,57476,2356,2356,EUR,CA,08-03-2025,1
7472,40505,33655,33655,JPY,JP,09-03-2025,1
7473,-10000,1000,1000,USD,IN,02-03-2025,4
7474,20548,34124,34124,USD,DE,12-03-2025,1
7475,8426,40278,40278,CAD,US,27-02-2025,1
7476,60070,16338,16338,INR,JP,02-03-2025,1
7477,1132,47281,47281,AUD,US,21-02-2025,1
7478,32942,6258,6258,INR,AU,03-03-2025,1
7479,15735,47953,47953,USD,DE,19-03-2025,1
7480,90582,43039,43039,CAD,IN,22-02-2025,1
7481,51970,21250,21250,AUD,AU,13-03-2025,1
7482,22807,27782,27782,CAD,UK,14-03-2025,1
7483,14030,33497,33497,USD,US,01-03-2025,1
7484,26946,41961,41961,JPY,IN,19-03-2025,1
7485,105340,20589,19448,USD,AU,09-03-2025,3
7486,48163,39626,36850,INR,CA,12-03-2025,3
7487,38353,17157,17157,INR,US,26-02-2025,1
7488,51776,3408,3408,GBP,DE,10-03-2025,1
7489,47775,28091,28091,INR,CA,18-03-2025,1
7490,50920,38522,38522,GBP,DE,03-03-2025,1
7491,51659,26673,26673,JPY,UK,06-03-2025,1
7492,-7806,780,780,INR,US,17-03-2025,4
7493,-10000,1000,907,CAD,CA,22-02-2025,6
7494,52068,17236,17236,INR,JP,13-03-2025,1
7495,40328,31252,31252,USD,JP,28-02-2025,1
7496,7755,15318,15318,INR,US,15-03-2025,1
7497,2713,10253,10253,JPY,CA,08-03-2025,1
7498,45487,28130,25685,CAD,IN,07-03-2025,3
7499,45331,9228,9228,AUD,AU,12-03-2025,1
7500,-10000,1000,932,EUR,IN,28-02-2025,6
7501,28795,21331,19852,USD,US,03-03-2025,3
7502,22664,15566,15566,JPY,IN,23-02-2025,1
7503,17714,19285,19285,GBP,US,03-03-2025,1
7504,-10000,1000,909,CAD,DE,04-03-2025,6
7505,2482,10,10,CAD,CA,12-03-2025,1
7506,15894,24879,24879,USD,AU,05-03-2025,1
7507,-10000,1000,1000,INR,UK,20-02-2025,4
7508,64848,22272,22272,USD,IN,10-03-2025,1
7509,24663,5133,5133,GBP,UK,13-03-2025,1
7510,6550,11988,11988,AUD,DE,10-03-2025,1
7511,-9078,907,907,EUR,CA,21-02-2025,4
7512,36032,27600,27600,AUD,JP,04-03-2025,1
7513,-10000,1000,1000,INR,DE,02-03-2025,4
7514,53020,5915,5915,JPY,DE,22-02-2025,1
7515,56068,21816,21816,CAD,IN,03-03-2025,1
7516,3677,33188,33188,EUR,AU,02-03-2025,1
7517,-10000,1000,935,CAD,AU,02-03-2025,6
7518,5780,19749,19749,AUD,JP,20-02-2025,1
7519,16108,20162,20162,GBP,UK,12-03-2025,1
7520,22625,10217,10217,EUR,JP,17-03-2025,1
7521,90920,4691,4691,JPY,DE,21-03-2025,1
7522,39240,49899,49899,JPY,JP,20-02-2025,1
7523,87840,19200,19200,USD,CA,15-03-2025,1
7524,55497,35648,35648,EUR,IN,07-03-2025,1
7525,41249,26268,26268,USD,IN,28-02-2025,1
7526,31705,30427,28748,INR,DE,06-03-2025,3
7527,-10000,1000,1000,GBP,DE,11-03-2025,4
7528,-10000,1000,913,INR,JP,17-03-2025,6
7529,54139,27715,24992,JPY,UK,20-03-2025,3
7530,24444,4763,4763,JPY,CA,18-03-2025,1
7531,64142,23222,23222,JPY,DE,08-03-2025,1
7532,-10000,1000,942,CAD,US,13-03-2025,6
7533,38677,2720,2720,JPY,AU,12-03-2025,1
7534,43607,5435,5435,CAD,JP,07-03-2025,1
7535,4465,1677,1677,EUR,US,18-03-2025,1
7536,-10000,1000,1000,EUR,DE,13-03-2025,4
7537,-9915,991,991,CAD,JP,28-02-2025,4
7538,1967,38933,35439,JPY,CA,21-02-2025,3
7539,9498,25894,25894,AUD,US,22-02-2025,1
7540,5169,12559,12559,INR,US,09-03-2025,1
7541,38341,24481,24481,GBP,IN,18-03-2025,1
7542,21829,45663,45663,GBP,DE,24-02-2025,1
7543,-10000,1000,941,AUD,UK,28-02-2025,6
7544,46732,19866,19866,INR,DE,01-03-2025,1
7545,-10000,1000,913,INR,DE,27-02-2025,6
7546,14682,26665,26665,INR,IN,21-02-2025,1
7547,-9508,950,950,AUD,UK,01-03-2025,4
7548,2526,18366,18366,GBP,IN,14-03-2025,1
7549,9026,10980,10980,GBP,AU,22-02-2025,1
7550,10716,37584,37584,JPY,DE,05-03-2025,1
7551,18796,33324,33324,JPY,US,12-03-2025,1
7552,25681,25124,25124,INR,US,02-03-2025,1
7553,64182,14225,14225,EUR,CA,18-03-2025,1
7554,-9767,976,976,AUD,CA,20-02-2025,4
7555,-10000,1000,1000,EUR,DE,04-03-2025,4
7556,-10000,1000,1000,USD,CA,13-03-2025,4
7557,65710,12647,12647,CAD,JP,08-03-2025,3
7558,49923,36166,36166,GBP,DE,21-03-2025,1
7559,-1525,152,152,EUR,CA,27-02-2025,4
7560,13743,10,9,CAD,DE,24-02-2025,6
7561,-10000,1000,936,USD,CA,28-02-2025,6
7562,-4154,415,415,GBP,AU,16-03-2025,6
7563,-1364,136,136,INR,JP,21-03-2025,4
7564,53881,1525,1525,INR,JP,28-02-2025,1
7565,20694,11981,11981,JPY,CA,25-02-2025,1
7566,-10000,1000,1000,USD,IN,08-03-2025,4
7567,-10000,1000,1000,USD,CA,04-03-2025,4
7568,56853,3395,3395,USD,AU,18-03-2025,1
7569,21636,32285,32285,USD,US,16-03-2025,3
7570,-7911,791,791,JPY,JP,15-03-2025,4
7571,61657,8373,8373,AUD,AU,21-02-2025,1
7572,53139,42899,42899,JPY,AU,02-03-2025,1
7573,8728,12599,12599,INR,CA,06-03-2025,1
7574,-10000,1000,1000,CAD,DE,14-03-2025,4
7575,78655,13318,13318,CAD,UK,13-03-2025,1
7576,48711,48519,48519,INR,UK,16-03-2025,1
7577,21503,36209,36209,EUR,CA,16-03-2025,1
7578,-10000,1000,1000,AUD,CA,21-03-2025,4
7579,42056,19970,19970,USD,IN,03-03-2025,1
7580,-10000,1000,1000,CAD,UK,16-03-2025,4
7581,48603,4783,4783,USD,US,27-02-2025,1
7582,44672,44405,44405,USD,DE,28-02-2025,1
7583,1307,8473,8473,JPY,AU,18-03-2025,1
7584,44813,43440,43440,AUD,UK,24-02-2025,1
7585,9365,676,676,USD,US,07-03-2025,1
7586,62505,24302,24302,USD,CA,02-03-2025,1
7587,9183,45961,45961,INR,UK,24-02-2025,1
7588,51432,33657,33657,EUR,CA,27-02-2025,1
7589,119196,13017,13017,CAD,DE,27-02-2025,1
7590,-2020,202,202,CAD,IN,07-03-2025,4
7591,-10000,1000,1000,AUD,US,21-03-2025,4
7592,29038,45978,45978,JPY,JP,15-03-2025,1
7593,44583,33073,33073,JPY,JP,21-03-2025,1
7594,-4469,446,446,GBP,UK,21-02-2025,4
7595,23007,8310,8310,USD,JP,18-03-2025,1
7596,-1808,180,180,USD,US,16-03-2025,6
7597,-10000,1000,1000,USD,JP,17-03-2025,4
7598,35544,8995,8995,EUR,US,25-02-2025,1
7599,26200,22563,22563,USD,AU,09-03-2025,1
7600,-10000,1000,936,JPY,DE,08-03-2025,6
7601,-4742,474,474,AUD,JP,18-03-2025,4
7602,13010,21357,21357,INR,AU,24-02-2025,1
7603,21935,26803,26803,INR,IN,21-02-2025,1
7604,-10000,1000,1000,GBP,UK,13-03-2025,4
7605,2200,1547,1547,EUR,US,23-02-2025,1
7606,66618,14962,14962,EUR,IN,23-02-2025,1
7607,47550,12901,12901,AUD,UK,18-03-2025,1
7608,14025,1290,1290,USD,CA,20-03-2025,1
7609,65582,24719,24719,GBP,IN,11-03-2025,1
7610,19440,34304,34304,INR,JP,28-02-2025,1
7611,13137,48177,44748,USD,US,26-02-2025,3
7612,27527,301,273,EUR,DE,27-02-2025,5
7613,33276,30986,28592,USD,IN,03-03-2025,3
7614,75132,33304,31366,INR,DE,21-02-2025,3
7615,-10000,1000,923,GBP,US,04-03-2025,6
7616,27527,39772,39772,CAD,JP,07-03-2025,3
7617,17268,11298,11298,AUD,CA,15-03-2025,1
7618,-10000,1000,1000,AUD,CA,28-02-2025,4
7619,38315,47559,47559,JPY,AU,19-03-2025,1
7620,11103,2128,2128,USD,JP,04-03-2025,1
7621,72819,48939,48939,USD,AU,09-03-2025,1
7622,-3147,314,314,AUD,DE,16-03-2025,4
7623,4300,45048,45048,EUR,CA,24-02-2025,1
7624,30675,36143,36143,GBP,UK,01-03-2025,1
7625,-10000,1000,919,AUD,DE,10-03-2025,6
7626,62432,27574,27574,CAD,DE,20-03-2025,1
7627,66772,39724,39724,USD,DE,12-03-2025,1
7628,50960,14496,14496,EUR,CA,19-03-2025,1
7629,27527,13089,11789,EUR,DE,26-02-2025,5
7630,48574,14719,14719,GBP,CA,14-03-2025,1
7631,35948,40973,40973,EUR,US,22-02-2025,1
7632,57318,20455,20455,EUR,US,24-02-2025,1
7633,89893,4100,4100,INR,DE,19-03-2025,1
7634,22841,1213,1213,CAD,DE,19-03-2025,1
7635,17338,25839,25839,JPY,CA,14-03-2025,1
7636,20220,7531,6858,CAD,JP,09-03-2025,3
7637,-10000,1000,1000,GBP,IN,06-03-2025,4
7638,30416,38571,38571,INR,US,11-03-2025,1
7639,-10000,1000,1000,JPY,AU,20-02-2025,4
7640,69863,25896,23954,AUD,CA,06-03-2025,3
7641,72991,12713,12713,USD,UK,13-03-2025,1
7642,27527,15405,15405,INR,AU,09-03-2025,3
7643,-10000,1000,1000,AUD,UK,28-02-2025,4
7644,58511,556,556,AUD,UK,21-02-2025,1
7645,-10000,1000,1000,AUD,IN,09-03-2025,4
7646,-5556,555,555,JPY,AU,18-03-2025,4
7647,-10000,1000,1000,EUR,AU,08-03-2025,4
7648,39862,6895,6895,AUD,AU,24-02-2025,1
7649,40376,29637,29637,AUD,JP,03-03-2025,1
7650,34029,9873,9873,GBP,IN,20-02-2025,1
7651,21054,44009,44009,INR,DE,03-03-2025,1
7652,48141,4845,4845,USD,JP,28-02-2025,1
7653,26272,14055,14055,CAD,JP,20-03-2025,1
7654,78899,43040,43040,INR,DE,21-02-2025,1
7655,59903,48372,48372,EUR,UK,14-03-2025,1
7656,-3340,334,334,CAD,UK,16-03-2025,4
7657,11516,11821,11821,GBP,US,09-03-2025,1
7658,16912,3248,3248,INR,UK,16-03-2025,1
7659,-10000,1000,1000,INR,IN,16-03-2025,4
7660,63158,35245,35245,EUR,JP,28-02-2025,1
7661,52322,48286,48286,AUD,AU,25-02-2025,1
7662,14373,29983,29983,CAD,US,27-02-2025,1
7663,40725,16647,16647,GBP,US,05-03-2025,1
7664,8535,35728,35728,EUR,UK,03-03-2025,1
7665,57887,47376,47376,CAD,US,17-03-2025,1
7666,18286,1566,1566,EUR,CA,10-03-2025,1
7667,-10000,1000,1000,JPY,US,20-03-2025,4
7668,-10000,1000,1000,JPY,DE,21-02-2025,4
7669,69776,33936,33936,CAD,AU,13-03-2025,3
7670,18330,33358,33358,JPY,UK,12-03-2025,1
7671,37816,22382,22382,JPY,UK,11-03-2025,1
7672,18971,33948,32006,INR,JP,03-03-2025,3
7673,-10000,1000,1000,INR,CA,04-03-2025,4
7674,-10000,1000,1000,AUD,IN,05-03-2025,4
7675,63135,14730,14730,AUD,CA,28-02-2025,1
7676,27527,40509,40509,EUR,US,18-03-2025,3
7677,-10000,1000,1000,GBP,US,23-02-2025,4
7678,67538,47974,47974,JPY,AU,27-02-2025,1
7679,6955,45300,45300,EUR,AU,21-02-2025,1
7680,32184,34072,34072,CAD,IN,07-03-2025,1
7681,24982,10,9,AUD,AU,22-02-2025,6
7682,48309,12891,12891,GBP,IN,01-03-2025,1
7683,55079,33992,31476,EUR,US,15-03-2025,3
7684,12056,19871,18383,JPY,IN,11-03-2025,3
7685,64694,45855,45855,JPY,CA,28-02-2025,1
7686,74983,31719,31719,USD,AU,06-03-2025,1
7687,39227,31440,31440,USD,DE,13-03-2025,1
7688,-10000,1000,1000,USD,IN,14-03-2025,4
7689,42431,7951,7951,USD,UK,23-02-2025,1
7690,8628,7873,7873,EUR,US,28-02-2025,1
7691,14114,2557,2557,INR,US,11-03-2025,1
7692,-6284,628,628,GBP,IN,26-02-2025,4
7693,77048,24537,24537,EUR,AU,09-03-2025,1
7694,23375,31536,31536,EUR,JP,25-02-2025,1
7695,74917,42359,42359,USD,AU,24-02-2025,1
7696,52737,35242,35242,INR,DE,25-02-2025,1
7697,-1275,127,120,CAD,UK,17-03-2025,6
